"","tail_num","sum_airtime","num_flights","airline","total_delay","n_delays","avg_airtime","avg_delay","pct_delay","Top25pct_AA","Top25pct_BA","Bottom25pct_AA","Bottom25pct_BA"
"1265",N914DU,37295,218,BA,-889,46,171.077981651376,-4.07798165137615,0.211009174311927,FALSE,TRUE,FALSE,FALSE
"320",N919DU,37286,230,BA,-970,55,162.113043478261,-4.21739130434783,0.239130434782609,FALSE,TRUE,FALSE,FALSE
"695",N372DN,37274,277,BA,3021,97,134.563176895307,10.9061371841155,0.350180505415162,FALSE,TRUE,FALSE,FALSE
"900",N573UW,37192,241,AA,1122,94,154.323651452282,4.65560165975104,0.390041493775934,TRUE,FALSE,FALSE,FALSE
"500",N306DN,37189,255,BA,2310,91,145.839215686275,9.05882352941176,0.356862745098039,FALSE,TRUE,FALSE,FALSE
"97",N910DU,37137,227,BA,270,71,163.599118942731,1.18942731277533,0.312775330396476,FALSE,TRUE,FALSE,FALSE
"773",N910AU,37132,220,AA,2002,87,168.781818181818,9.1,0.395454545454545,TRUE,FALSE,FALSE,FALSE
"800",N368DN,37132,265,BA,4602,106,140.120754716981,17.3660377358491,0.4,FALSE,TRUE,FALSE,FALSE
"1023",N380DN,37128,264,BA,-257,77,140.636363636364,-0.973484848484849,0.291666666666667,FALSE,TRUE,FALSE,FALSE
"855",N509AY,37114,222,AA,1619,88,167.18018018018,7.29279279279279,0.396396396396396,TRUE,FALSE,FALSE,FALSE
"1502",N148AN,37075,221,AA,2094,94,167.760180995475,9.47511312217195,0.425339366515837,TRUE,FALSE,FALSE,FALSE
"239",N925DZ,37073,231,BA,-809,53,160.489177489177,-3.5021645021645,0.229437229437229,FALSE,TRUE,FALSE,FALSE
"115",N903DN,37058,214,BA,-156,54,173.168224299065,-0.728971962616822,0.252336448598131,FALSE,TRUE,FALSE,FALSE
"516",N972UY,37025,242,AA,1074,78,152.995867768595,4.43801652892562,0.322314049586777,TRUE,FALSE,FALSE,FALSE
"929",N853DN,36988,213,BA,-224,63,173.652582159624,-1.05164319248826,0.295774647887324,FALSE,TRUE,FALSE,FALSE
"693",N371DN,36979,260,BA,1343,102,142.226923076923,5.16538461538462,0.392307692307692,FALSE,TRUE,FALSE,FALSE
"52",N878DN,36976,199,BA,-922,48,185.809045226131,-4.63316582914573,0.241206030150754,FALSE,TRUE,FALSE,FALSE
"515",N915DU,36967,207,BA,-792,42,178.584541062802,-3.82608695652174,0.202898550724638,FALSE,TRUE,FALSE,FALSE
"210",N365DN,36943,256,BA,2664,116,144.30859375,10.40625,0.453125,FALSE,TRUE,FALSE,FALSE
"317",N330DX,36936,267,BA,790,92,138.337078651685,2.95880149812734,0.344569288389513,FALSE,TRUE,FALSE,FALSE
"467",N321DH,36908,261,BA,3078,91,141.409961685824,11.7931034482759,0.348659003831418,FALSE,TRUE,FALSE,FALSE
"798",N200UU,36905,134,AA,1280,35,275.410447761194,9.55223880597015,0.261194029850746,TRUE,FALSE,FALSE,FALSE
"1253",N377DN,36888,262,BA,3348,112,140.793893129771,12.7786259541985,0.427480916030534,FALSE,TRUE,FALSE,FALSE
"751",N887DN,36827,209,BA,-1372,43,176.205741626794,-6.56459330143541,0.205741626794258,FALSE,TRUE,FALSE,FALSE
"603",N883DN,36794,205,BA,-317,58,179.482926829268,-1.54634146341463,0.282926829268293,FALSE,TRUE,FALSE,FALSE
"614",N993AN,36787,226,AA,2167,89,162.774336283186,9.58849557522124,0.393805309734513,TRUE,FALSE,FALSE,FALSE
